"approval_time","interval","inspection_cond","numPic","social_cond","broken","about","browser","chosen_idx","rt","kept","chosen","faceIdx","face","kept_idx","trialType","answer_type","itemNum","trial_category","samePos","gaze_target","include_exclude_repeat","trial_num","intervalNum","numPicN","gaze_trial","first.trial","correct","subid","block","include_good_rt","mean_acc_exp","correct_exposure","rt_exposure","answer_type_exposure"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,5577,"Novel31","Novel101",-1,"straight-ahead",1,"Same","participant_response",9,"test",0,NA,"include",26,3,4,"No-Gaze",FALSE,FALSE,6,"second","include",1,NA,4679,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,4960,"Novel128","Novel128",-1,"straight-ahead",2,"Switch","participant_response",10,"test",1,NA,"include",27,3,4,"No-Gaze",FALSE,TRUE,6,"second","include",1,NA,4816,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,4569,"Novel41","Novel41",-1,"straight-ahead",2,"Same","participant_response",11,"test",1,NA,"include",28,3,4,"No-Gaze",FALSE,TRUE,6,"second","include",1,NA,4405,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",0,4373,"Novel10","Novel137",-1,"straight-ahead",1,"Switch","participant_response",12,"test",1,NA,"include",33,3,4,"No-Gaze",FALSE,FALSE,6,"second","include",1,NA,5212,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",3,3961,"Novel95","Novel95",-1,"straight-ahead",3,"Same","participant_response",13,"test",1,NA,"include",34,3,4,"No-Gaze",FALSE,TRUE,6,"second","include",1,NA,5392,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,4724,"Novel78","Novel50",-1,"straight-ahead",2,"Same","participant_response",15,"test",0,NA,"include",36,3,4,"No-Gaze",FALSE,FALSE,6,"second","include",1,NA,4441,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,5999,"Novel85","Novel86",2,"down-left-4sec",3,"Switch","timed_out",0,"exposure",0,"Novel86","include",5,3,4,"Gaze",FALSE,TRUE,6,"first","include",1,TRUE,5999,"timed_out"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",1,4265,"Novel44","Novel44",1,"up-right-4sec",1,"Same","participant_response",1,"exposure",0,"Novel44","include",6,3,4,"Gaze",FALSE,TRUE,6,"first","include",1,TRUE,4265,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,4420,"Novel87","Novel102",2,"down-left-4sec",0,"Switch","participant_response",2,"exposure",1,"Novel102","include",7,3,4,"Gaze",FALSE,TRUE,6,"first","include",1,TRUE,4420,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",3,3823,"Novel47","Novel47",3,"down-right-4sec",3,"Same","participant_response",3,"exposure",1,"Novel47","include",8,3,4,"Gaze",FALSE,TRUE,6,"first","include",1,TRUE,3823,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",1,4191,"Novel14","Novel46",1,"up-right-4sec",0,"Switch","participant_response",4,"exposure",1,"Novel46","include",13,3,4,"Gaze",FALSE,TRUE,6,"first","include",1,TRUE,4191,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",0,4275,"Novel121","Novel121",0,"up-left-4sec",0,"Same","participant_response",5,"exposure",1,"Novel121","include",14,3,4,"Gaze",FALSE,TRUE,6,"first","include",1,TRUE,4275,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,4108,"Novel16","Novel70",2,"down-left-4sec",3,"Switch","participant_response",6,"exposure",0,"Novel70","include",15,3,4,"Gaze",FALSE,TRUE,6,"first","include",1,TRUE,4108,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",1,4093,"Novel72","Novel72",1,"up-right-4sec",1,"Same","participant_response",7,"exposure",0,"Novel72","include",16,3,4,"Gaze",FALSE,TRUE,6,"first","include",1,TRUE,4093,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",3,5097,"Novel25","Novel28",-1,"straight-ahead",1,"Switch","participant_response",8,"exposure",0,NA,"include",21,3,4,"No-Gaze",FALSE,NA,6,"second","include",1,NA,5097,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",1,4679,"Novel31","Novel31",-1,"straight-ahead",1,"Same","participant_response",9,"exposure",0,NA,"include",22,3,4,"No-Gaze",FALSE,NA,6,"second","include",1,NA,4679,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",3,4816,"Novel128","Novel67",-1,"straight-ahead",2,"Switch","participant_response",10,"exposure",1,NA,"include",23,3,4,"No-Gaze",FALSE,NA,6,"second","include",1,NA,4816,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,4405,"Novel41","Novel41",-1,"straight-ahead",2,"Same","participant_response",11,"exposure",1,NA,"include",24,3,4,"No-Gaze",FALSE,NA,6,"second","include",1,NA,4405,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,5212,"Novel10","Novel65",-1,"straight-ahead",1,"Switch","participant_response",12,"exposure",1,NA,"include",29,3,4,"No-Gaze",FALSE,NA,6,"second","include",1,NA,5212,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",3,5392,"Novel95","Novel95",-1,"straight-ahead",3,"Same","participant_response",13,"exposure",1,NA,"include",30,3,4,"No-Gaze",FALSE,NA,6,"second","include",1,NA,5392,"participant_response"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",3,5993,"Novel54","Novel3",-1,"straight-ahead",0,"Switch","timed_out",14,"exposure",0,NA,"include",31,3,4,"No-Gaze",FALSE,NA,6,"second","include",1,NA,5993,"timed_out"
"2016-07-24 01:21:44","Three","short",4,"SocialFirst","          "," How people place meaning on words.","Chrome",2,4441,"Novel78","Novel78",-1,"straight-ahead",2,"Same","participant_response",15,"exposure",0,NA,"include",32,3,4,"No-Gaze",FALSE,NA,6,"second","include",1,NA,4441,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",3,6063,"Novel115","Novel59",-1,"straight-ahead",2,"Switch","participant_response",1,"test",1,NA,"include",8,0,4,"Gaze",FALSE,FALSE,7,"first","include",0.875,TRUE,4353,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,4497,"Novel6","Novel6",-1,"straight-ahead",0,"Same","participant_response",2,"test",0,NA,"include",10,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,5403,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",3,3620,"Novel116","Novel119",-1,"straight-ahead",1,"Switch","participant_response",3,"test",1,NA,"include",12,0,4,"Gaze",FALSE,FALSE,7,"first","include",0.875,TRUE,4344,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,3676,"Novel87","Novel87",-1,"straight-ahead",2,"Same","participant_response",4,"test",1,NA,"include",14,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,4531,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,4542,"Novel15","Novel49",-1,"straight-ahead",1,"Switch","participant_response",5,"test",0,NA,"include",16,0,4,"Gaze",FALSE,FALSE,7,"first","include",0.875,TRUE,4143,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,3663,"Novel130","Novel130",-1,"straight-ahead",3,"Same","participant_response",6,"test",0,NA,"include",18,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,4131,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",3,4647,"Novel18","Novel85",-1,"straight-ahead",0,"Switch","participant_response",7,"test",0,NA,"include",20,0,4,"Gaze",FALSE,FALSE,7,"first","include",0.875,TRUE,4026,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",3,3759,"Novel19","Novel19",-1,"straight-ahead",3,"Same","participant_response",8,"test",1,NA,"include",22,0,4,"No-Gaze",FALSE,TRUE,7,"second","include",0.875,NA,5776,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",1,3753,"Novel42","Novel42",-1,"straight-ahead",2,"Same","participant_response",10,"test",0,NA,"include",26,0,4,"No-Gaze",FALSE,TRUE,7,"second","include",0.875,NA,5800,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",0,4226,"Novel118","Novel118",-1,"straight-ahead",0,"Switch","participant_response",11,"test",1,NA,"include",28,0,4,"No-Gaze",FALSE,TRUE,7,"second","include",0.875,NA,5853,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",1,3701,"Novel8","Novel8",-1,"straight-ahead",1,"Same","participant_response",12,"test",1,NA,"include",30,0,4,"No-Gaze",FALSE,TRUE,7,"second","include",0.875,NA,5189,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",3,3498,"Novel117","Novel117",-1,"straight-ahead",0,"Switch","participant_response",13,"test",0,NA,"include",32,0,4,"No-Gaze",FALSE,TRUE,7,"second","include",0.875,NA,4503,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",0,4353,"Novel115","Novel5",0,"up-left-4sec",2,"Switch","participant_response",1,"exposure",1,"Novel5","include",7,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,4353,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",0,5403,"Novel6","Novel6",0,"up-left-4sec",0,"Same","participant_response",2,"exposure",0,"Novel6","include",9,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,5403,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",0,4344,"Novel116","Novel22",0,"up-left-4sec",1,"Switch","participant_response",3,"exposure",1,"Novel22","include",11,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,4344,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,4531,"Novel87","Novel87",2,"down-left-4sec",2,"Same","participant_response",4,"exposure",1,"Novel87","include",13,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,4531,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",3,4143,"Novel15","Novel108",3,"down-right-4sec",1,"Switch","participant_response",5,"exposure",0,"Novel108","include",15,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,4143,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",3,4131,"Novel130","Novel130",3,"down-right-4sec",3,"Same","participant_response",6,"exposure",0,"Novel130","include",17,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,4131,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,4026,"Novel18","Novel97",2,"down-left-4sec",0,"Switch","participant_response",7,"exposure",0,"Novel97","include",19,0,4,"Gaze",FALSE,TRUE,7,"first","include",0.875,TRUE,4026,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",3,5776,"Novel19","Novel19",-1,"straight-ahead",3,"Same","participant_response",8,"exposure",1,NA,"include",21,0,4,"No-Gaze",FALSE,NA,7,"second","include",0.875,NA,5776,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",0,5973,"Novel101","Novel102",-1,"straight-ahead",3,"Switch","timed_out",9,"exposure",1,NA,"include",23,0,4,"No-Gaze",FALSE,NA,7,"second","include",0.875,NA,5973,"timed_out"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,5800,"Novel42","Novel42",-1,"straight-ahead",2,"Same","participant_response",10,"exposure",0,NA,"include",25,0,4,"No-Gaze",FALSE,NA,7,"second","include",0.875,NA,5800,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,5853,"Novel118","Novel139",-1,"straight-ahead",0,"Switch","participant_response",11,"exposure",1,NA,"include",27,0,4,"No-Gaze",FALSE,NA,7,"second","include",0.875,NA,5853,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",1,5189,"Novel8","Novel8",-1,"straight-ahead",1,"Same","participant_response",12,"exposure",1,NA,"include",29,0,4,"No-Gaze",FALSE,NA,7,"second","include",0.875,NA,5189,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",2,4503,"Novel117","Novel31",-1,"straight-ahead",0,"Switch","participant_response",13,"exposure",0,NA,"include",31,0,4,"No-Gaze",FALSE,NA,7,"second","include",0.875,NA,4503,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",0,4175,"Novel94","Novel94",-1,"straight-ahead",0,"Same","participant_response",14,"exposure",0,NA,"include",33,0,4,"No-Gaze",FALSE,NA,7,"second","include",0.875,NA,4175,"participant_response"
"2016-07-24 18:37:08","Zero","short",4,"SocialFirst","          ","          Paying attention/retention.","Chrome",1,4000,"Novel76","Novel37",-1,"straight-ahead",0,"Switch","participant_response",15,"exposure",0,NA,"include",35,0,4,"No-Gaze",FALSE,NA,7,"second","include",0.875,NA,4000,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",3,6037,"Novel103","Novel103",-1,"straight-ahead",0,"Same","participant_response",0,"test",0,NA,"include",9,3,4,"No-Gaze",TRUE,TRUE,8,"first","include",0.625,NA,8657,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",3,8013,"Novel85","Novel85",-1,"straight-ahead",0,"Switch","participant_response",1,"test",0,NA,"include",10,3,4,"No-Gaze",FALSE,TRUE,8,"first","include",0.625,NA,7830,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",0,6290,"Novel95","Novel95",-1,"straight-ahead",0,"Same","participant_response",2,"test",1,NA,"include",11,3,4,"No-Gaze",FALSE,TRUE,8,"first","include",0.625,NA,7796,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",3,8093,"Novel122","Novel98",-1,"straight-ahead",2,"Switch","participant_response",3,"test",1,NA,"include",12,3,4,"No-Gaze",FALSE,FALSE,8,"first","include",0.625,NA,7959,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",3,5415,"Novel135","Novel135",-1,"straight-ahead",1,"Same","participant_response",4,"test",0,NA,"include",17,3,4,"No-Gaze",FALSE,TRUE,8,"first","include",0.625,NA,6346,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",0,6182,"Novel63","Novel2",-1,"straight-ahead",1,"Switch","participant_response",5,"test",1,NA,"include",18,3,4,"No-Gaze",FALSE,FALSE,8,"first","include",0.625,NA,7421,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",1,4204,"Novel131","Novel131",-1,"straight-ahead",1,"Same","participant_response",6,"test",1,NA,"include",19,3,4,"No-Gaze",FALSE,TRUE,8,"first","include",0.625,NA,6031,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",0,5695,"Novel87","Novel130",-1,"straight-ahead",3,"Switch","participant_response",11,"test",1,NA,"include",28,3,4,"Gaze",FALSE,FALSE,8,"second","include",0.625,TRUE,4040,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",1,6135,"Novel21","Novel78",-1,"straight-ahead",2,"Same","participant_response",12,"test",0,NA,"include",33,3,4,"Gaze",FALSE,FALSE,8,"second","include",0.625,TRUE,4062,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",1,6420,"Novel76","Novel133",-1,"straight-ahead",0,"Switch","participant_response",13,"test",1,NA,"include",34,3,4,"Gaze",FALSE,FALSE,8,"second","include",0.625,TRUE,4858,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",0,4889,"Novel10","Novel10",-1,"straight-ahead",0,"Same","participant_response",14,"test",1,NA,"include",35,3,4,"Gaze",FALSE,TRUE,8,"second","include",0.625,TRUE,4192,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",2,6954,"Novel41","Novel17",-1,"straight-ahead",2,"Switch","participant_response",15,"test",0,NA,"include",36,3,4,"Gaze",FALSE,FALSE,8,"second","include",0.625,TRUE,4440,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",2,7830,"Novel85","Novel7",-1,"straight-ahead",0,"Switch","participant_response",1,"exposure",0,NA,"include",6,3,4,"No-Gaze",FALSE,NA,8,"first","include",0.625,NA,7830,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",0,7796,"Novel95","Novel95",-1,"straight-ahead",0,"Same","participant_response",2,"exposure",1,NA,"include",7,3,4,"No-Gaze",FALSE,NA,8,"first","include",0.625,NA,7796,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",3,7959,"Novel122","Novel100",-1,"straight-ahead",2,"Switch","participant_response",3,"exposure",1,NA,"include",8,3,4,"No-Gaze",FALSE,NA,8,"first","include",0.625,NA,7959,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",1,6346,"Novel135","Novel135",-1,"straight-ahead",1,"Same","participant_response",4,"exposure",0,NA,"include",13,3,4,"No-Gaze",FALSE,NA,8,"first","include",0.625,NA,6346,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",2,7421,"Novel63","Novel48",-1,"straight-ahead",1,"Switch","participant_response",5,"exposure",1,NA,"include",14,3,4,"No-Gaze",FALSE,NA,8,"first","include",0.625,NA,7421,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",1,6031,"Novel131","Novel131",-1,"straight-ahead",1,"Same","participant_response",6,"exposure",1,NA,"include",15,3,4,"No-Gaze",FALSE,NA,8,"first","include",0.625,NA,6031,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",2,4040,"Novel87","Novel36",2,"down-left-4sec",3,"Switch","participant_response",11,"exposure",1,"Novel36","include",24,3,4,"Gaze",FALSE,TRUE,8,"second","include",0.625,TRUE,4040,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",2,4062,"Novel21","Novel21",2,"down-left-4sec",2,"Same","participant_response",12,"exposure",0,"Novel21","include",29,3,4,"Gaze",FALSE,TRUE,8,"second","include",0.625,TRUE,4062,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",1,4858,"Novel76","Novel83",1,"up-right-4sec",0,"Switch","participant_response",13,"exposure",1,"Novel83","include",30,3,4,"Gaze",FALSE,TRUE,8,"second","include",0.625,TRUE,4858,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",0,4192,"Novel10","Novel10",0,"up-left-4sec",0,"Same","participant_response",14,"exposure",1,"Novel10","include",31,3,4,"Gaze",FALSE,TRUE,8,"second","include",0.625,TRUE,4192,"participant_response"
"2016-07-23 18:45:13","Three","long",4,"No-socialFirst","          Some of the pictures are vague and hard to understand what they represent.","          Studying the sound of pronouncing words.","Chrome",3,4440,"Novel41","Novel101",3,"down-right-4sec",2,"Switch","participant_response",15,"exposure",0,"Novel101","include",32,3,4,"Gaze",FALSE,TRUE,8,"second","include",0.625,TRUE,4440,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,5410,"Novel22","Novel22",-1,"straight-ahead",2,"Switch","participant_response",0,"test",0,NA,"include",6,0,4,"No-Gaze",FALSE,TRUE,9,"first","include",0.625,NA,5746,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",3,5534,"Novel133","Novel133",-1,"straight-ahead",1,"Same","participant_response",1,"test",0,NA,"include",8,0,4,"No-Gaze",FALSE,TRUE,9,"first","include",0.625,NA,6083,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",0,6642,"Novel75","Novel75",-1,"straight-ahead",0,"Switch","participant_response",2,"test",1,NA,"include",10,0,4,"No-Gaze",FALSE,TRUE,9,"first","include",0.625,NA,4777,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",3,3876,"Novel136","Novel129",-1,"straight-ahead",2,"Same","participant_response",3,"test",1,NA,"include",12,0,4,"No-Gaze",FALSE,FALSE,9,"first","include",0.625,NA,5689,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",3,3838,"Novel86","Novel86",-1,"straight-ahead",3,"Switch","participant_response",4,"test",1,NA,"include",14,0,4,"No-Gaze",FALSE,TRUE,9,"first","include",0.625,NA,4501,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,5818,"Novel78","Novel128",-1,"straight-ahead",3,"Same","participant_response",5,"test",0,NA,"include",16,0,4,"No-Gaze",FALSE,FALSE,9,"first","include",0.625,NA,5901,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",0,5074,"Novel104","Novel110",-1,"straight-ahead",3,"Switch","participant_response",6,"test",0,NA,"include",18,0,4,"No-Gaze",FALSE,FALSE,9,"first","include",0.625,NA,4660,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,3805,"Novel80","Novel80",-1,"straight-ahead",1,"Same","participant_response",7,"test",1,NA,"include",20,0,4,"No-Gaze",FALSE,TRUE,9,"first","include",0.625,NA,6022,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,5418,"Novel63","Novel63",-1,"straight-ahead",0,"Switch","participant_response",8,"test",0,NA,"include",22,0,4,"Gaze",FALSE,TRUE,9,"second","include",0.625,TRUE,3915,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",3,3565,"Novel138","Novel138",-1,"straight-ahead",2,"Same","participant_response",9,"test",0,NA,"include",24,0,4,"Gaze",FALSE,TRUE,9,"second","include",0.625,TRUE,3681,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,3494,"Novel81","Novel81",-1,"straight-ahead",1,"Switch","participant_response",10,"test",1,NA,"include",26,0,4,"Gaze",FALSE,TRUE,9,"second","include",0.625,TRUE,3682,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,3384,"Novel44","Novel44",-1,"straight-ahead",1,"Same","participant_response",11,"test",1,NA,"include",28,0,4,"Gaze",FALSE,TRUE,9,"second","include",0.625,TRUE,3590,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",0,5033,"Novel119","Novel119",-1,"straight-ahead",2,"Same","participant_response",13,"test",0,NA,"include",32,0,4,"Gaze",FALSE,TRUE,9,"second","include",0.625,TRUE,5312,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,5746,"Novel22","Novel17",-1,"straight-ahead",2,"Switch","participant_response",0,"exposure",0,NA,"include",5,0,4,"No-Gaze",TRUE,NA,9,"first","include",0.625,NA,5746,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,6083,"Novel133","Novel133",-1,"straight-ahead",1,"Same","participant_response",1,"exposure",0,NA,"include",7,0,4,"No-Gaze",FALSE,NA,9,"first","include",0.625,NA,6083,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",1,4777,"Novel75","Novel117",-1,"straight-ahead",0,"Switch","participant_response",2,"exposure",1,NA,"include",9,0,4,"No-Gaze",FALSE,NA,9,"first","include",0.625,NA,4777,"participant_response"
"2016-07-23 18:24:56","Zero","long",4,"No-socialFirst","          ","          Word association with out without ques","Chrome",2,5689,"Novel136","Novel136",-1,"straight-ahead",2,"Same","participant_response",3,"exposure",1,NA,"include",11,0,4,"No-Gaze",FALSE,NA,9,"first","include",0.625,NA,5689,"participant_response"
